"oid","name","code","price","sale-price","orderable","ship-weight","taxable"
"masowedrb1","Maggie Sottero Wedding Dress-  <br> Rabia","MSRabia","1499.00 ",,"Yes",,"Yes"
"masowedrbad","Maggie Sottero Wedding Dress -  <br> Adair","RIADAIR","1529.00 ",,"Yes",,"Yes"
"masowedrbad1","Maggie Sottero Wedding Dress -  <br> Adele","MSADELE","1198.00 ",,"Yes",,"Yes"
"masowedrbad2","Maggie Sottero Wedding Dress -  <br> Adrianna","MSAdrianna","1478.00 ",,"Yes",,"Yes"
"masowedrbag","Maggie Sottero Wedding Dress -  <br> Agnes","MSAgnes","1298.00 ",,"Yes",,"Yes"
"masowedrbal","Maggie Sottero Wedding Dress -  <br> Alberta","MSAlberta","1389.00 ",,"Yes",,"Yes"
"masowedrbal1","Maggie Sottero Wedding Dress -  <br> Alyssa","MSALYSSA","1198.00 ",,"Yes",,"Yes"
"masowedrban","Maggie Sottero Wedding Dress -  <br> Anissa","MSANISSA","1249.00 ",,"Yes",,"Yes"
"masowedrban1","Maggie Sottero Wedding Dress -  <br> Antonella","MSAntonella","1698.00 ",,"Yes",,"Yes"
"masowedrbas","Maggie Sottero Wedding Dress -  <br> Astley","MSAstley","1299.00 ",,"Yes",,"Yes"
"masowedrbba","Maggie Sottero Wedding Dress -  <br> Bayler","MSBAYLER","1499.00 ",,"Yes",,"Yes"
"masowedrbba1","Maggie Sottero Wedding Dress - <br>SAMPLE Bayler","SAMPLEBAYLER","1304.00 ",,"Yes",,"Yes"
"masowedrbbe","Maggie Sottero Wedding Dress -  <br> Bevan","MSBevan","1249.00 ",,"Yes",,"Yes"
"masowedrbbu","Maggie Sottero Wedding Dress -  <br> Burke","MSBURKE","1549.00 ",,"Yes",,"Yes"
"masowedrbca","Maggie Sottero Wedding Dress -  <br> Callan","MSCALLAN","1689.00 ",,"Yes",,"Yes"
"masowedrbca1","Maggie Sottero Wedding Dress -  <br> Cairo","MSCairo","1998.00 ",,"Yes",,"Yes"
"masowedrbch2","Maggie Sottero Wedding Dress -  <br> Charmaine","MACHARMAINE","1349.00 ",,"Yes",,"Yes"
"masowedrbcl","Maggie Sottero Wedding Dress -  <br> Clarette","newitem504898261","1439.00 ",,"Yes",,"Yes"
"masowedrbcla","Maggie Sottero Wedding Dress -  <br> Clarette Anne","MSCLARETTEANNE","1749.00 ",,"Yes",,"Yes"
"masowedrbco","Maggie Sottero Wedding Dress -  <br> Coretta","MSCORETTA","1629.00 ",,"Yes",,"Yes"
"masowedrbcor","Maggie Sottero Wedding Dress -  <br> Coretta Rose","MSCORETTAROSE","1589.00 ",,"Yes",,"Yes"
"masowedrbda","Maggie Sottero Wedding Dress -  <br> Dalton","MSDalton","1678.00 ",,"Yes",,"Yes"
"masowedrbdo","Maggie Sottero Wedding Dress -  <br> Dover","MSDover","1298.00 ",,"Yes",,"Yes"
"masowedrbdr","Maggie Sottero Wedding Dress -  <br> Drita","MSDrita","1299.00 ",,"Yes",,"Yes"
"masowedrbe","Maggie Sottero Wedding Dress -  <br>BERTINA","MSBERTINA","1334.00 ",,"Yes",,"Yes"
"masowedrbe2","Maggie Sottero Wedding Dress ","8MN499","1305.00 ",,"Yes",,"Yes"
"masowedrbed","Maggie Sottero Wedding Dress -  <br> Edison","MSEdison","1439.00 ",,"Yes",,"Yes"
"masowedrbem","Maggie Sottero Wedding Dress -  <br> Emiliano","MDEMILIANO","2219.00 ",,"Yes",,"Yes"
"masowedrber","Maggie Sottero Wedding Dress -  <br> Erin","MSERIN","1779.00 ",,"Yes",,"Yes"
"masowedrberl","Maggie Sottero Wedding Dress -  <br> Erin Lynette","MSERINLYNETTE","1799.00 ",,"Yes",,"Yes"
"masowedrberl1","Maggie Sottero Wedding Dress -  <br> Erin Lynette Marie","MSERINLYNETTEMARIE","2179.00 ",,"Yes",,"Yes"
"masowedrberm","Maggie Sottero Wedding Dress -  <br> Erin Marie","MSERINMARIE","2119.00 ",,"Yes",,"Yes"
"masowedrbes","Maggie Sottero Wedding Dress -  <br> Ester","MSESTER","1449.00 ",,"Yes",,"Yes"
"masowedrbfa","Maggie Sottero Wedding Dress -  <br> Farrah","MSFARRAH","1899.00 ",,"Yes",,"Yes"
"masowedrbfi","Maggie Sottero Wedding Dress -  <br> Fiona","MSFIONA","1998.00 ",,"Yes",,"Yes"
"masowedrbfi1","Maggie Sottero Wedding Dress - <br>SAMPLE Fiona","SAMPLEFIONA","1798.00 ",,"Yes",,"Yes"
"masowedrbfo","Maggie Sottero Wedding Dress -  <br> Fontaine","MSFontaine","1789.00 ",,"Yes",,"Yes"
"masowedrbfr","Maggie Sottero Wedding Dress -  <br> Francesca","MSFRANCESCA","1449.00 ",,"Yes",,"Yes"
"masowedrbga","Maggie Sottero Wedding Dress -  <br> Garnet","MSGarnet","1749.00 ",,"Yes",,"Yes"
"masowedrbge","Maggie Sottero Wedding Dress -  <br>  Geneva","MSGENEVA","1499.00 ",,"Yes",,"Yes"
"masowedrbgi","Maggie Sottero Wedding Dress -  <br> Giana","newitem1","1429.00 ",,"Yes",,"Yes"
"masowedrbgi1","Maggie Sottero Wedding Dress -  <br> Gideon","MSGIDEON","1799.00 ",,"Yes",,"Yes"
"masowedrbgil","Maggie Sottero Wedding Dress -  <br> Giana Lynette","MSGIANALYNETTE","1449.00 ",,"Yes",,"Yes"
"masowedrbgr","Maggie Sottero Wedding Dress -  <br> Gretna","MSGretna","1949.00 ",,"Yes",,"Yes"
"masowedrbha","Maggie Sottero Wedding Dress -  <br> Halle","MSHALLE","1798.00 ",,"Yes",,"Yes"
"masowedrbja","Maggie Sottero Wedding Dress -  <br> Juanita Louise","MSJUANITALOUISE","1715.00 ",,"Yes",,"Yes"
"masowedrbja1","Maggie Sottero Wedding Dress -  <br> Jayla","MSJAYLA","1729.00 ",,"Yes",,"Yes"
"masowedrbja2","Maggie Sottero Wedding Dress -  <br> January","MSJanuary","1779.00 ",,"Yes",,"Yes"
"masowedrbjam","Maggie Sottero Wedding Dress -  <br> Jayla Marie","MSJAYLAMARIE","1849.00 ",,"Yes",,"Yes"
"masowedrbjo","Maggie Sottero Wedding Dress -  <br> Jocelyn","MSJOCELYN","1785.00 ",,"Yes",,"Yes"
"masowedrbjo1","Maggie Sottero Wedding Dress -  <br> Joelle","MSJOELLE","1698.00 ",,"Yes",,"Yes"
"masowedrbjo2","Maggie Sottero Wedding Dress -  <br> Johanna","newitem515989773","1998.00 ",,"Yes",,"Yes"
"masowedrbjo3","Maggie Sottero Wedding Dress -  <br> Josephine","MSJOSEPHINE","1349.00 ",,"Yes",,"Yes"
"masowedrbjo4","Maggie Sottero Wedding Dress - <br>SAMPLE Joelle","SAMPLEJOELLE","1528.00 ",,"Yes",,"Yes"
"masowedrbju","Maggie Sottero Wedding Dress -  <br> June","MSJUNE","1329.00 ",,"Yes",,"Yes"
"masowedrbka","Maggie Sottero Wedding Dress -  <br> Kailani","MSKAILANI","1249.00 ",,"Yes",,"Yes"
"masowedrbka1","Maggie Sottero Wedding Dress -  <br> Katell","MSKatell",,"1899.00 ","Yes",,"Yes"
"masowedrbke","Maggie Sottero Wedding Dress -  <br> Keeva","MSKeeva","1739.00 ",,"Yes",,"Yes"
"masowedrbke1","Maggie Sottero Wedding Dress -  <br> Keenan","MSKEENAN","1779.00 ",,"Yes",,"Yes"
"masowedrbkel","Maggie Sottero Wedding Dress -  <br> Keenan Lynette","MSKEENANLYNETTE","1798.00 ",,"Yes",,"Yes"
"masowedrbl","Maggie Sottero Wedding Dress -   <br>BLAKE","MS9MC817","1895.00 ",,"Yes",,"Yes"
"masowedrble","Maggie Sottero Wedding Dress -  <br> Leticia","MSLETICIA","1349.00 ",,"Yes",,"Yes"
"masowedrbli","Maggie Sottero Wedding Dress -  <br> Livvy","MSLIVVY","1329.00 ",,"Yes",,"Yes"
"masowedrblo","Maggie Sottero Wedding Dress -  <br> Lonnie","MSLONNIE","1635.00 ",,"Yes",,"Yes"
"masowedrblo1","Maggie Sottero Wedding Dress -  <br> London","MSLondon","1799.00 ",,"Yes",,"Yes"
"masowedrblo2","Maggie Sottero Wedding Dress -  <br> Lorenza","MALORENZA","1398.00 ",,"Yes",,"Yes"
"masowedrblo3","Maggie Sottero Wedding Dress - <br>SAMPLE Lorraine","MSLorraineSample","800.00 ",,"Yes",,"Yes"
"masowedrblu","Maggie Sottero Wedding Dress -  <br> Lunaria","MSLunaria","1998.00 ",,"Yes",,"Yes"
"masowedrblu1","Maggie Sottero Wedding Dress -  <br> Lucretia","MSLUCRETIA","1734.00 ",,"Yes",,"Yes"
"masowedrblum","Maggie Sottero Wedding Dress -  <br> Lunaria Maria","MSLunariaMaria","2089.00 ",,"Yes",,"Yes"
"masowedrbly","Maggie Sottero Wedding Dress -  <br> Lydia","MSLYDIA","1729.00 ",,"Yes",,"Yes"
"masowedrblya","Maggie Sottero Wedding Dress -  <br> Lydia Anne","MSLYDIAANNE","1789.00 ",,"Yes",,"Yes"
"masowedrbma","Maggie Sottero Wedding Dress - <br>SAMPLE Madrid","SAMPLEMADRID","99.00 ",,"Yes",,"Yes"
"masowedrbma1","Maggie Sottero Wedding Dress -  <br> Marlee","MSMARLEE","1265.00 ",,"Yes",,"Yes"
"masowedrbma2","Maggie Sottero Wedding Dress -  <br> Marietta","MSMARIETTA","1499.00 ",,"Yes",,"Yes"
"masowedrbma3","Maggie Sottero Wedding Dress -  <br> Margery","MSMargery","1429.00 ",,"Yes",,"Yes"
"masowedrbme","Maggie Sottero Wedding Dress - <br>SAMPLE Meletta $1189","MelettaSample","1189.00 ",,"Yes",,"Yes"
"masowedrbmel","Maggie Sottero Wedding Dress - <br>SAMPLE Meryl Lane","SAMPLEMERYLLANE","1025.00 ",,"Yes",,"Yes"
"masowedrbmi","Maggie Sottero Wedding Dress -  <br> Miki","MSMICKI","1685.00 ",,"Yes",,"Yes"
"masowedrbmi1","Maggie Sottero Wedding Dress -  <br> Mirra","MSMirra","1499.00 ",,"Yes",,"Yes"
"masowedrbmi2","Maggie Sottero Wedding Dress -  <br> Milena","SMILENA","1889.00 ",,"Yes",,"Yes"
"masowedrbmi3","Maggie Sottero Wedding Dress -  <br> Mitchell","MSMITCHELL","1289.00 ",,"Yes",,"Yes"
"masowedrbmim","Maggie Sottero Wedding Dress -  <br> Mitchell  Marie","MSMITCHELLMARIE","1198.00 ",,"Yes",,"Yes"
"masowedrbna","Maggie Sottero Wedding Dress -  <br> Natalie","MSNATALIE","1585.00 ",,"Yes",,"Yes"
"masowedrbna1","Maggie Sottero Wedding Dress -  <br> Nadia","MSNADIA","1239.00 ",,"Yes",,"Yes"
"masowedrbni","Maggie Sottero Wedding Dress -  <br> Nikki","MSNIKKI","1729.00 ",,"Yes",,"Yes"
"masowedrbni1","Maggie Sottero Wedding Dress - <br>SAMPLE Nina $1329","NinaSample","1329.00 ",,"Yes",,"Yes"
"masowedrbno","Maggie Sottero Wedding Dress-  <br> Nora","MSNora","1599.00 ",,"Yes",,"Yes"
"masowedrboh","Maggie Sottero Wedding Dress-  <br> Ohara","MSOhara","1499.00 ",,"Yes",,"Yes"
"masowedrbor","Maggie Sottero Wedding Dress -  <br> Orlanda","MSORLANDA","1498.00 ",,"Yes",,"Yes"
"masowedrbpa","Maggie Sottero Wedding Dress-  <br> Paige","MSPaige","1599.00 ",,"Yes",,"Yes"
"masowedrbpal","Maggie Sottero Wedding Dress -  <br> Pamela Leigh","MSPAMELALEIGH","1449.00 ",,"Yes",,"Yes"
"masowedrbpe","Maggie Sottero Wedding Dress-  <br> Pearson","MSPearson","1478.00 ",,"Yes",,"Yes"
"masowedrbpia","Maggie Sottero Wedding Dress-  <br> Pia","MSPia","1799.00 ",,"Yes",,"Yes"
"masowedrbpr","Maggie Sottero Wedding Dress -  <br> Prescott","MSPRESCOTT","1419.00 ",,"Yes",,"Yes"
"masowedrbqu","Maggie Sottero Wedding Dress -  <br> Quinley","MSQUINLEY","1759.00 ",,"Yes",,"Yes"
"masowedrbqu1","Maggie Sottero Wedding Dress - <br>SAMPLE Quinley","SAMPLEQUINLEY","1583.00 ",,"Yes",,"Yes"
"masowedrbr1"," Maggie Sottero Wedding Dress ","8MS491",,,"Yes",,"Yes"
"masowedrbr2","Maggie Sottero Wedding Dress ","MS8MC651","2134.00 ",,"Yes",,"Yes"
"masowedrbra","Maggie Sottero Wedding Dress -  <br> Raphael","MSRAPHAEL","1669.00 ",,"Yes",,"Yes"
"masowedrbra1","Maggie Sottero Wedding Dress - <br>SAMPLE Raphael  $1970","RAPHAELSample","1502.00 ",,"Yes",,"Yes"
"masowedrbrad","Maggie Sottero Wedding Dress -  <br> Raphael Dawn","MSRAPHAELDAWN","1639.00 ",,"Yes",,"Yes"
"masowedrbral","Maggie Sottero Wedding Dress -  <br> Raven Leigh","MSRAVENLEIGH","1439.00 ",,"Yes",,"Yes"
"masowedrbrly","Maggie Sottero Wedding Dress ","MS8MC651AC","2204.00 ",,"Yes",,"Yes"
"masowedrbro","Maggie Sottero Wedding Dress -  <br> Roanne","MSROANNE","1889.00 ",,"Yes",,"Yes"
"masowedrbro1","Maggie Sottero Wedding Dress -  <br> Rosette","MSROSETTE","1998.00 ",,"Yes",,"Yes"
"masowedrbro2","Maggie Sottero Wedding Dress - <br>SAMPLE Roanne","SAMPLEROANNE","1700.00 ",,"Yes",,"Yes"
"masowedrbror","Maggie Sottero Wedding Dress -  <br> Roanne Rose","MSROANNEROSE","1839.00 ",,"Yes",,"Yes"
"masowedrbru","Maggie Sottero Wedding Dress -  <br> Rudy","MSRUDY","1729.00 ",,"Yes",,"Yes"
"masowedrbry","Maggie Sottero Wedding Dress -  <br> Ryland","MSRYLAND","1698.00 ",,"Yes",,"Yes"
"masowedrbse","Maggie Sottero Wedding Dress -  <br> Selena","MSSELENA","1329.00 ",,"Yes",,"Yes"
"masowedrbse1","Maggie Sottero Wedding Dress-  <br> Sedona","MSSedona","1998.00 ",,"Yes",,"Yes"
"masowedrbso","Maggie Sottero Wedding Dress -  <br> Sonnet","MSSONNET","1469.00 ",,"Yes",,"Yes"
"masowedrbso1","Maggie Sottero Wedding Dress-  <br> Sondra","MSSondra","1249.00 ",,"Yes",,"Yes"
"masowedrbsp","Maggie Sottero Wedding Dress - <br>SAMPLE Spencer","SAMPLESPENCER","280.00 ",,"Yes",,"Yes"
"masowedrbta","Maggie Sottero Wedding Dress -  <br> Tamika","MSTAMIKA","1579.00 ",,"Yes",,"Yes"
"masowedrbte","Maggie Sottero Wedding Dress -  <br> Tennyson","MSTENNYSON","2198.00 ",,"Yes",,"Yes"
"masowedrbti","Maggie Sottero Wedding Dress-  <br> Tiffany","MSTiffany","1899.00 ",,"Yes",,"Yes"
"masowedrbti1","Maggie Sottero Wedding Dress -  <br> Timbrey","MSTIMBREY","1798.00 ",,"Yes",,"Yes"
"masowedrbtr","Maggie Sottero Wedding Dress -  <br> Trina","MSTRINA","1339.00 ",,"Yes",,"Yes"
"masowedrbtul","Maggie Sottero Wedding Dress -  <br> Tucany Lane Leigh","MSTUSCANEYLANELEIGH","1599.00 ",,"Yes",,"Yes"
"masowedrbtur","Maggie Sottero Wedding Dress -  <br> Tuscany Royale","TUSCANYROYALE","2098.00 ",,"Yes",,"Yes"
"masowedrbva","Maggie Sottero Wedding Dress -  <br> Valentia","MSVALENTIA","1889.00 ",,"Yes",,"Yes"
"masowedrbwa","Maggie Sottero Wedding Dress -  <br> Warren","MSWARREN","1539.00 ",,"Yes",,"Yes"
"masowedrbwa1","Maggie Sottero Wedding Dress -  <br> Waverly","MSWaverly","1679.00 ",,"Yes",,"Yes"
"masowedrbwi","Maggie Sottero Wedding Dress -  <br> Winslow","MSWINSLOW","1659.00 ",,"Yes",,"Yes"
"masowedrbyu","Maggie Sottero Wedding Dress -  <br> Yuri","MSYuri","2279.00 ",,"Yes",,"Yes"
"masowedrbza","Maggie Sottero Wedding Dress -  <br> Zareen","newitem505683048","1549.00 ",,"Yes",,"Yes"
"masowedrbza1","Maggie Sottero Wedding Dress -  <br> Zariah","MSZARIAH","1629.00 ",,"Yes",,"Yes"
"masowedrbzal","Maggie Sottero Wedding Dress -  <br> Zareen Lynette","MSZAREENLYNETTE","1579.00 ",,"Yes",,"Yes"
"masowedrbzu","Maggie Sottero Wedding Dress -  <br> Zuri","MSZURI","1929.00 ",,"Yes",,"Yes"
"masowedrca2","Maggie Sottero Wedding Dress ","MS8MW775","1204.00 ",,"Yes",,"Yes"
"masowedrca3","Maggie Sottero Wedding Dress -  <br>CASSANDRA","MSCASSANDRA","1825.00 ",,"Yes",,"Yes"
"masowedrca5","Maggie Sottero Wedding Dress -  <br>CARMELLA","MS9MC107","1624.00 ",,"Yes",,"Yes"
"masowedrce","Maggie Sottero Wedding Dress -  <br> CELESTE","MS9MS901","1834.00 ",,"Yes",,"Yes"
"masowedrch1","Maggie Sottero Wedding Dress -  <br>CHEVELLE","MSCHEVELLE","1485.00 ",,"Yes",,"Yes"
"masowedrch4","Maggie Sottero Wedding Dress ","MS8MS694","1824.00 ",,"Yes",,"Yes"
"masowedrchly","Maggie Sottero Wedding Dress ","MS8MS694AC","1874.00 ",,"Yes",,"Yes"
"masowedrchly1","Maggie Sottero Wedding Dress -  <br>CHEVELLE LYNETTE","MSCHEVELLELYNETTE","1508.00 ",,"Yes",,"Yes"
"masowedrcl2","Maggie Sottero Wedding Dress -  <br>CLEMENTINE","MS9MW862","1734.00 ",,"Yes",,"Yes"
"masowedrco2","Maggie Sottero Wedding Dress -  <br>COSETTE","MSCOSETTE","1435.00 ",,"Yes",,"Yes"
"masowedrda","Maggie Sottero Wedding Dress -  <br>DAWSON ","MSDAWSON","1385.00 ",,"Yes",,"Yes"
"masowedrde","Maggie Sottero Wedding Dress ","MS6MW834","1365.00 ",,"Yes",,"Yes"
"masowedrde1","Maggie Sottero Wedding Dress ","MS8MC750","1734.00 ",,"Yes",,"Yes"
"masowedrde2","Maggie Sottero Wedding Dress -  <br>DEMI","MSDEMI","1465.00 ",,"Yes",,"Yes"
"masowedrel2","Maggie Sottero Wedding Dress -   <br>ELVIE","MS9MS900","1564.00 ",,"Yes",,"Yes"
"masowedrel3","Maggie Sottero Wedding Dress -  <br>ELAINE","MSELAINE","1805.00 ",,"Yes",,"Yes"
"masowedret","Maggie Sottero Wedding Dress ","MS5MN084","2075.00 ",,"Yes",,"Yes"
"masowedrev","Maggie Sottero Wedding Dress ","MS7MC923","1225.00 ",,"Yes",,"Yes"
"masowedreve","Maggie Sottero Wedding Dress -  <br>EVE","MSEVE","1410.00 ",,"Yes",,"Yes"
"masowedrevem","Maggie Sottero Wedding Dress -  <br>EVE MARIE","MSEVEMARIE","1185.00 ",,"Yes",,"Yes"
"masowedrfa3","Maggie Sottero Wedding Dress -  <br>FAITH","MSFAITH","1385.00 ",,"Yes",,"Yes"
"masowedrfa4","Maggie Sottero Wedding Dress -  <br>FATIMA","MSFATIMA","1425.00 ",,"Yes",,"Yes"
"masowedrfe","Maggie Sottero Wedding Dress -  <br>FERNANDA","MSFERNANDA","1325.00 ",,"Yes",,"Yes"
"masowedrge2","Maggie Sottero Wedding Dress -   <br>GERALDINE","MS9MN121","1304.00 ",,"Yes",,"Yes"
"masowedrgl","Maggie Sottero Wedding Dress - <br> GLORIETTA ","MS9MC882","1355.00 ",,"Yes",,"Yes"
